id,host_id,neighbourhood_cleansed,price_cleaned,Term
980005065259218860,201677068,Huai Khwang,1030.00,Short Term
917701916219131602,485413319,Huai Khwang,1914.00,Short Term
934294785366111948,506389560,Huai Khwang,2225.00,Short Term
834381919491817364,501724731,Huai Khwang,2296.00,Short Term
926799922366897362,32282979,Huai Khwang,687.00,Short Term
926801688010649132,32282979,Huai Khwang,713.00,Short Term
24703364,186695648,Huai Khwang,34000.00,Short Term
35190417,100026163,Huai Khwang,2712.00,Long Term
934032846854931407,347302995,Huai Khwang,6229.00,Short Term
18166513,124687097,Huai Khwang,2350.00,Short Term
962579620624129161,259306112,Huai Khwang,1200.00,Short Term
969258572856122160,475995940,Huai Khwang,1250.00,Long Term
976709687991093394,474456973,Huai Khwang,960.00,Short Term
43724050,276418453,Huai Khwang,4700.00,Short Term
41169885,12983967,Huai Khwang,899.00,Long Term
9566191,49526304,Huai Khwang,1500.00,Short Term
38150000,212004527,Huai Khwang,876.00,Short Term
24704039,186695648,Huai Khwang,33000.00,Short Term
21290756,154049994,Huai Khwang,1500.00,Short Term
968853112602564289,518180072,Huai Khwang,5000.00,Short Term
