id,listing_url,name,picture_url,host_id,host_name,host_response_time,host_response_rate,host_acceptance_rate,host_picture_url,host_identity_verified,neighbourhood_cleansed,room_type,accommodates,bathroom,bathroom_type,bedrooms,beds,price_cleaned,minimum_nights,review_scores_rating,Term
33726080,https://www.airbnb.com/rooms/33726080,Rental unit in Khet Khlong Toei,https://a0.muscache.com/pictures/dc960cee-c0bb-42be-88ad-ea45e8261921.jpg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Khlong Toei,Entire home/apt,4,1.000000,bath,1,2,2269.00,1,4.6,Short Term
737304241187219763,https://www.airbnb.com/rooms/737304241187219763,Condo in Khet Bang Phlat,https://a0.muscache.com/pictures/miso/Hosting-737304241187219763/original/5b7d1b87-f806-40bd-a851-5d88fe2a26ca.png,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Bang Phlat,Entire home/apt,2,1.000000,bath,1,1,743.00,25,4.67,Short Term
722184755946943991,https://www.airbnb.com/rooms/722184755946943991,Condo in Khet Bang Phlat,https://a0.muscache.com/pictures/miso/Hosting-722184755946943991/original/2135baf4-55b5-4804-9d0c-143874dddc90.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Bang Phlat,Entire home/apt,2,1.000000,bath,1,1,665.00,25,4.5,Short Term
979413051672947123,https://www.airbnb.com/rooms/979413051672947123,Rental unit in Khet Bang Sue,https://a0.muscache.com/pictures/miso/Hosting-979413051672947123/original/f24bef90-632b-4539-9eeb-8c4a7c1a1023.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Bang Sue,Entire home/apt,2,1.000000,bath,1,1,906.00,3,5,Short Term
833030761619735829,https://www.airbnb.com/rooms/833030761619735829,Rental unit in Khet Bang Phlat,https://a0.muscache.com/pictures/miso/Hosting-833030761619735829/original/defa32b3-e3c9-4563-9ace-81d23213a567.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Bang Phlat,Entire home/apt,3,1.000000,bath,2,2,840.00,25,5,Short Term
790914581762262942,https://www.airbnb.com/rooms/790914581762262942,Condo in Khet Bang Phlat,https://a0.muscache.com/pictures/miso/Hosting-790914581762262942/original/7130f491-4461-45be-916a-807e3dfca2a1.png,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Bang Phlat,Entire home/apt,2,1.000000,bath,1,1,743.00,25,4.5,Short Term
875829066873403092,https://www.airbnb.com/rooms/875829066873403092,Rental unit in Khet Bang Phlat,https://a0.muscache.com/pictures/miso/Hosting-875829066873403092/original/5c5f68a6-51e4-41c1-aa57-f95e7cd33bca.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Bang Phlat,Entire home/apt,2,1.000000,bath,1,1,743.00,25,4,Short Term
593991222614582186,https://www.airbnb.com/rooms/593991222614582186,Rental unit in Khet Bang Rak,https://a0.muscache.com/pictures/miso/Hosting-593991222614582186/original/10c09fb3-7165-474d-97b9-bba37e6e9864.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Bang Rak,Entire home/apt,3,1.000000,bath,2,2,2643.00,1,4.42,Short Term
38336903,https://www.airbnb.com/rooms/38336903,Rental unit in Khlong Toei,https://a0.muscache.com/pictures/daa8ebb3-57f2-440a-b6c1-22230ec6c3b3.jpg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Khlong Toei,Entire home/apt,4,1.500000,baths,2,2,2926.00,1,4.87,Short Term
39452077,https://www.airbnb.com/rooms/39452077,Rental unit in Khet Khlong Toei,https://a0.muscache.com/pictures/0efffcfc-8746-4ab9-b775-e565b1cd7eed.jpg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Khlong Toei,Entire home/apt,2,1.000000,bath,1,1,2800.00,1,4.73,Short Term
871452469310648004,https://www.airbnb.com/rooms/871452469310648004,Rental unit in Khet Khlong Toei,https://a0.muscache.com/pictures/miso/Hosting-871452469310648004/original/de06d78f-9d41-4e40-95a6-a3b91fe1e7ce.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Khlong Toei,Entire home/apt,2,1.000000,bath,1,1,1300.00,1,4.52,Short Term
678672387651741395,https://www.airbnb.com/rooms/678672387651741395,Condo in Khet Khlong Toei,https://a0.muscache.com/pictures/miso/Hosting-678672387651741395/original/b6c36fd9-cddc-4f35-9b4b-ee6756959819.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Khlong Toei,Entire home/apt,2,1.000000,bath,1,1,1478.00,1,4.54,Short Term
594566013470856735,https://www.airbnb.com/rooms/594566013470856735,Rental unit in Khet Bang Rak,https://a0.muscache.com/pictures/miso/Hosting-594566013470856735/original/06889d59-7d3a-468e-8f6e-37e98ad399d4.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Bang Rak,Entire home/apt,3,1.000000,bath,2,2,2643.00,1,4.8,Short Term
777296851892558815,https://www.airbnb.com/rooms/777296851892558815,Rental unit in Khet Ratchathewi,https://a0.muscache.com/pictures/miso/Hosting-777296851892558815/original/f5ef0b9f-4386-4d73-b8a5-e30b8f2d3a98.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Ratchathewi,Entire home/apt,2,1.000000,bath,1,1,980.00,28,4.5,Short Term
745386732424937266,https://www.airbnb.com/rooms/745386732424937266,Condo in Khet Ratchathewi,https://a0.muscache.com/pictures/miso/Hosting-745386732424937266/original/973a712d-c6cb-4b13-82a5-81753b9ffa79.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Ratchathewi,Entire home/apt,2,1.000000,bath,1,1,700.00,28,4,Short Term
684297381901553814,https://www.airbnb.com/rooms/684297381901553814,Condo in Khet Sathon,https://a0.muscache.com/pictures/miso/Hosting-684297381901553814/original/a6a8552c-698a-4f35-ab10-5102ac63303f.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Sathon,Entire home/apt,2,1.000000,bath,1,2,729.00,1,4.71,Short Term
42389296,https://www.airbnb.com/rooms/42389296,Rental unit in เขต สาทร,https://a0.muscache.com/pictures/159689f7-20a2-4ff7-b087-c64de7fbe2ee.jpg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Sathon,Entire home/apt,2,1.000000,bath,1,1,1094.00,1,4.48,Short Term
43453918,https://www.airbnb.com/rooms/43453918,Rental unit in เขต สาทร,https://a0.muscache.com/pictures/25c77d99-0cfd-4c16-8051-6f44922d2780.jpg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Sathon,Entire home/apt,2,1.000000,bath,1,2,1851.00,1,4.68,Short Term
39205023,https://www.airbnb.com/rooms/39205023,Rental unit in Khet Ratchathewi,https://a0.muscache.com/pictures/dcd2cac0-3dfc-4320-b2b2-9066faec10eb.jpg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Ratchathewi,Entire home/apt,2,1.000000,bath,1,1,973.00,3,4.63,Short Term
847486899317665116,https://www.airbnb.com/rooms/847486899317665116,Rental unit in Khet Sathon,https://a0.muscache.com/pictures/miso/Hosting-847486899317665116/original/d21180df-702c-4249-88e8-db4ff433a297.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Sathon,Entire home/apt,2,1.000000,bath,1,1,1094.00,1,5,Short Term
35694963,https://www.airbnb.com/rooms/35694963,Rental unit in Khet Ratchathewi,https://a0.muscache.com/pictures/dcd2cac0-3dfc-4320-b2b2-9066faec10eb.jpg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Ratchathewi,Entire home/apt,2,1.000000,bath,1,1,1067.00,3,4.7,Short Term
927181646938166421,https://www.airbnb.com/rooms/927181646938166421,Rental unit in Khet Sathon,https://a0.muscache.com/pictures/miso/Hosting-927181646938166421/original/56bc9f25-a86c-40b0-90e1-af8056a8ec7a.png,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Sathon,Entire home/apt,2,1.000000,bath,1,1,1680.00,1,5,Short Term
972908697838103734,https://www.airbnb.com/rooms/972908697838103734,Rental unit in Khet Sathon,https://a0.muscache.com/pictures/miso/Hosting-972908697838103734/original/b03d6152-eaa2-49a4-a354-d0053e057efa.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Sathon,Entire home/apt,4,2.000000,baths,2,2,2256.00,1,0,Short Term
913571309085988674,https://www.airbnb.com/rooms/913571309085988674,Rental unit in Watthana,https://a0.muscache.com/pictures/miso/Hosting-913571309085988674/original/93444900-a6be-49a7-9930-48e1b3bc5d9c.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Vadhana,Entire home/apt,2,1.000000,bath,1,1,869.00,1,0,Short Term
38165671,https://www.airbnb.com/rooms/38165671,Rental unit in Khet Ratchathewi,https://a0.muscache.com/pictures/dcd2cac0-3dfc-4320-b2b2-9066faec10eb.jpg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Ratchathewi,Entire home/apt,2,1.000000,bath,1,1,1067.00,3,4.65,Short Term
950352344416591664,https://www.airbnb.com/rooms/950352344416591664,Rental unit in Watthana,https://a0.muscache.com/pictures/miso/Hosting-950352344416591664/original/c12e30e4-72c1-4816-bdc6-ee96b63ea0dd.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Vadhana,Entire home/apt,4,2.000000,baths,2,2,3200.00,1,4,Short Term
944707744984751075,https://www.airbnb.com/rooms/944707744984751075,Rental unit in Khet Sathon,https://a0.muscache.com/pictures/miso/Hosting-944707744984751075/original/20bffb2b-a89b-43b6-8d1b-dd8a22849c44.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Sathon,Entire home/apt,2,1.000000,bath,1,1,1680.00,1,4.8,Short Term
945453992001871449,https://www.airbnb.com/rooms/945453992001871449,Rental unit in Ratchathewi,https://a0.muscache.com/pictures/miso/Hosting-945453992001871449/original/032b3b9a-a0be-4e23-9ada-259226087639.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Ratchathewi,Entire home/apt,2,1.000000,bath,1,1,2905.00,3,4.67,Short Term
982987917107128583,https://www.airbnb.com/rooms/982987917107128583,Rental unit in Ratchathewi,https://a0.muscache.com/pictures/miso/Hosting-945453992001871449/original/032b3b9a-a0be-4e23-9ada-259226087639.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Ratchathewi,Entire home/apt,4,2.000000,baths,2,2,3321.00,3,0,Short Term
43606045,https://www.airbnb.com/rooms/43606045,Rental unit in Khet Ratchathewi,https://a0.muscache.com/pictures/dcd2cac0-3dfc-4320-b2b2-9066faec10eb.jpg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Ratchathewi,Entire home/apt,4,1.000000,bath,2,2,2100.00,3,4.71,Short Term
38503924,https://www.airbnb.com/rooms/38503924,Condo in Khet Ratchathewi,https://a0.muscache.com/pictures/7cdcf273-80cf-4e08-b493-b132a1ac6302.jpg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Ratchathewi,Entire home/apt,4,1.000000,bath,2,2,1352.00,3,4.63,Short Term
725785902415540985,https://www.airbnb.com/rooms/725785902415540985,Condo in Khet Phra Khanong,https://a0.muscache.com/pictures/miso/Hosting-725785902415540985/original/ef759007-47cc-49cd-ad82-6156240f1949.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Phra Khanong,Entire home/apt,2,1.000000,bath,1,1,2800.00,1,4.86,Short Term
42257649,https://www.airbnb.com/rooms/42257649,Rental unit in เขต สาทร,https://a0.muscache.com/pictures/561b9d6c-5a5a-40f9-b509-1bfad2a76db1.jpg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Sathon,Entire home/apt,2,1.000000,bath,1,2,729.00,1,4.71,Short Term
859047761885728657,https://www.airbnb.com/rooms/859047761885728657,Rental unit in Khet Ratchathewi,https://a0.muscache.com/pictures/miso/Hosting-859047761885728657/original/156c29b5-d7af-4aa6-8ba1-0ce552eec895.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Ratchathewi,Entire home/apt,2,1.000000,bath,1,1,1309.00,3,4.69,Short Term
852419695631440700,https://www.airbnb.com/rooms/852419695631440700,Rental unit in Khet Phra Khanong,https://a0.muscache.com/pictures/miso/Hosting-852419695631440700/original/154eb631-ab6e-4670-8723-0ffdd1f30e7f.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Phra Khanong,Entire home/apt,2,1.000000,bath,1,1,1365.00,1,4.62,Short Term
39541391,https://www.airbnb.com/rooms/39541391,Rental unit in Khet Ratchathewi,https://a0.muscache.com/pictures/dcd2cac0-3dfc-4320-b2b2-9066faec10eb.jpg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Ratchathewi,Entire home/apt,2,1.000000,bath,1,1,763.00,3,4.76,Short Term
798310280276511775,https://www.airbnb.com/rooms/798310280276511775,Rental unit in Khet Phra Khanong,https://a0.muscache.com/pictures/miso/Hosting-798310280276511775/original/57823549-485d-492f-af8f-6a76b1eebd04.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Phra Khanong,Entire home/apt,2,1.000000,bath,1,1,1107.00,1,4.79,Short Term
38004687,https://www.airbnb.com/rooms/38004687,Rental unit in Khet Ratchathewi,https://a0.muscache.com/pictures/7b73ae16-e2c3-4c96-b83d-54e4f3317228.jpg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Ratchathewi,Entire home/apt,4,1.000000,bath,2,2,1552.00,3,4.65,Short Term
43143896,https://www.airbnb.com/rooms/43143896,Condo in Khet Ratchathewi,https://a0.muscache.com/pictures/7cdcf273-80cf-4e08-b493-b132a1ac6302.jpg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Ratchathewi,Entire home/apt,4,1.000000,bath,2,2,1352.00,3,4.69,Short Term
40385144,https://www.airbnb.com/rooms/40385144,Rental unit in Khet Ratchathewi,https://a0.muscache.com/pictures/dcd2cac0-3dfc-4320-b2b2-9066faec10eb.jpg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Ratchathewi,Entire home/apt,2,1.000000,bath,1,1,2000.00,3,4.73,Short Term
853889639440931503,https://www.airbnb.com/rooms/853889639440931503,Rental unit in Khet Ratchathewi,https://a0.muscache.com/pictures/miso/Hosting-853889639440931503/original/10ca2a57-f6e1-4d65-8aa3-6aa2f85aca16.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Ratchathewi,Entire home/apt,2,1.000000,bath,1,1,1309.00,3,4.53,Short Term
749728708196400112,https://www.airbnb.com/rooms/749728708196400112,Condo in Khet Phra Khanong,https://a0.muscache.com/pictures/miso/Hosting-749728708196400112/original/e26367b6-91f0-4402-9112-fe6a9311762a.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Phra Khanong,Entire home/apt,2,1.000000,bath,1,1,1107.00,1,4.79,Short Term
42237208,https://www.airbnb.com/rooms/42237208,Rental unit in เขต สาทร,https://a0.muscache.com/pictures/313415df-25dd-46d9-a35d-8beee8c2d99d.jpg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Sathon,Entire home/apt,2,1.000000,bath,1,2,687.00,1,4.78,Short Term
37695067,https://www.airbnb.com/rooms/37695067,Condo in Khet Ratchathewi,https://a0.muscache.com/pictures/d0d9890e-7e8b-4352-805f-c019606f436e.jpg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Ratchathewi,Entire home/apt,4,1.000000,bath,2,2,1816.00,3,4.67,Short Term
35617366,https://www.airbnb.com/rooms/35617366,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/miso/Hosting-35617366/original/3cd9a7ba-76a8-49de-8ba1-7940e0929f28.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,2,1.000000,bath,1,1,700.00,28,4.68,Short Term
801087423628437709,https://www.airbnb.com/rooms/801087423628437709,Rental unit in Khet Ratchathewi,https://a0.muscache.com/pictures/miso/Hosting-801087423628437709/original/ce2156ea-811e-490b-8b75-5f024777e9ca.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Ratchathewi,Entire home/apt,2,1.000000,bath,1,1,818.00,3,4.7,Short Term
838768527494152916,https://www.airbnb.com/rooms/838768527494152916,Rental unit in Khet Ratchathewi,https://a0.muscache.com/pictures/miso/Hosting-838768527494152916/original/fc6a183e-d135-42ce-9657-59baff3a896c.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Ratchathewi,Entire home/apt,4,1.000000,bath,2,2,3000.00,30,0,Long Term
43583812,https://www.airbnb.com/rooms/43583812,Rental unit in Khet Ratchathewi,https://a0.muscache.com/pictures/dcd2cac0-3dfc-4320-b2b2-9066faec10eb.jpg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Ratchathewi,Entire home/apt,4,1.000000,bath,2,2,1994.00,3,4.68,Short Term
43453906,https://www.airbnb.com/rooms/43453906,Rental unit in เขต สาทร,https://a0.muscache.com/pictures/25c77d99-0cfd-4c16-8051-6f44922d2780.jpg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Sathon,Entire home/apt,2,1.000000,bath,1,2,758.00,1,4.72,Short Term
39283992,https://www.airbnb.com/rooms/39283992,Rental unit in Khet Ratchathewi,https://a0.muscache.com/pictures/4b3b9ae9-446f-4fab-a563-9b146ac2fc24.jpg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Ratchathewi,Entire home/apt,2,1.000000,bath,1,1,758.00,3,4.6,Short Term
39349515,https://www.airbnb.com/rooms/39349515,Condo in Khet Ratchathewi,https://a0.muscache.com/pictures/7cdcf273-80cf-4e08-b493-b132a1ac6302.jpg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Ratchathewi,Entire home/apt,4,1.000000,bath,2,2,1352.00,3,4.59,Short Term
37465511,https://www.airbnb.com/rooms/37465511,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/miso/Hosting-37465511/original/074c96dd-8db9-48a6-ab04-33e3651f0562.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,2,1.000000,bath,1,1,700.00,28,4.91,Short Term
984336278466798282,https://www.airbnb.com/rooms/984336278466798282,Rental unit in Krung Thep Maha Nakhon,https://a0.muscache.com/pictures/miso/Hosting-950430082831325320/original/1d7b0a1c-cff9-4e4e-a020-976482e6187d.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,2,1.000000,bath,1,1,691.00,28,0,Short Term
807637277137570891,https://www.airbnb.com/rooms/807637277137570891,Rental unit in Khet Ratchathewi,https://a0.muscache.com/pictures/miso/Hosting-807637277137570891/original/b0bdad12-2227-4e6c-91bd-4ca4a8488c28.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Ratchathewi,Entire home/apt,2,1.000000,bath,1,1,1687.00,3,4.79,Short Term
37611870,https://www.airbnb.com/rooms/37611870,Rental unit in Bangkok,https://a0.muscache.com/pictures/miso/Hosting-37611870/original/190c5362-ee3b-4912-8545-054e38507235.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,2,1.000000,bath,1,1,700.00,28,4.9,Short Term
50732727,https://www.airbnb.com/rooms/50732727,Home in Khet Huai Khwang,https://a0.muscache.com/pictures/miso/Hosting-50732727/original/80fc57bd-4a76-4010-ac86-087f9e80c845.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,2,1.000000,bath,1,1,736.00,21,4.75,Short Term
927257185619929039,https://www.airbnb.com/rooms/927257185619929039,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/miso/Hosting-927257185619929039/original/cf3d2570-6698-402b-ad40-8a9a347daef8.png,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,2,1.000000,bath,1,1,521.00,21,0,Short Term
42545666,https://www.airbnb.com/rooms/42545666,Rental unit in Khet Watthana,https://a0.muscache.com/pictures/miso/Hosting-42545666/original/e9e0056b-6583-4728-aebd-240a4aa6b3a7.jpeg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Vadhana,Entire home/apt,2,1.000000,bath,1,1,1434.00,1,4.54,Short Term
42906014,https://www.airbnb.com/rooms/42906014,Rental unit in เขต สาทร,https://a0.muscache.com/pictures/134cee39-c4f8-4052-b8c4-a1de846f484c.jpg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Sathon,Entire home/apt,4,2.000000,baths,2,2,1641.00,1,4.4,Short Term
33462368,https://www.airbnb.com/rooms/33462368,Rental unit in Khet Ratchathewi,https://a0.muscache.com/pictures/dcd2cac0-3dfc-4320-b2b2-9066faec10eb.jpg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Ratchathewi,Entire home/apt,2,1.000000,bath,1,1,1067.00,3,4.64,Short Term
39236229,https://www.airbnb.com/rooms/39236229,Condo in Khet Ratchathewi,https://a0.muscache.com/pictures/7cdcf273-80cf-4e08-b493-b132a1ac6302.jpg,201677068,Curry,within an hour,100%,100%,https://a0.muscache.com/im/pictures/user/fc47a729-098e-4237-9e82-d746310fe234.jpg?aki_policy=profile_x_medium,True,Ratchathewi,Entire home/apt,4,1.000000,bath,2,2,1342.00,3,4.43,Short Term
