id,host_id,neighbourhood_cleansed,room_type,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,Group_rating_score,Group_scores_accuracy,Group_scores_cleanliness,Group_scores_communication,Group_score_location
944279710324580189,368646484,Khlong Toei,Entire home/apt,2,5,5,5,5,5,3.5,Excellence,Excellence,Excellence,Excellence,Fair Good
943871415266605023,527619664,Khlong Toei,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
30825455,230139061,Bang Rak,Hotel room,9,5,4.78,4.78,5,5,4.89,Excellence,Excellence,Excellence,Excellence,Excellence
888268037194793295,115890580,Taling Chan,Entire home/apt,7,5,5,4.86,4.86,5,4.86,Excellence,Excellence,Excellence,Excellence,Excellence
24093510,111844630,Vadhana,Entire home/apt,19,5,5,5,5,5,4.63,Excellence,Excellence,Excellence,Excellence,Excellence
943849900382493963,527619664,Khlong Toei,Entire home/apt,3,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
10264791,52737847,Phra Khanong,Private room,4,5,5,5,5,4,5,Excellence,Excellence,Excellence,Good,Excellence
944610355059761947,527619664,Khlong Toei,Entire home/apt,6,5,4.83,5,5,5,4.83,Excellence,Excellence,Excellence,Excellence,Excellence
927974136715228458,513573243,Khlong Toei,Private room,9,5,4.89,4.89,5,5,4.78,Excellence,Excellence,Excellence,Excellence,Excellence
30164405,457855942,Vadhana,Entire home/apt,5,5,4.8,5,4.8,4.8,4.8,Excellence,Excellence,Excellence,Excellence,Excellence
21823233,159052610,Vadhana,Entire home/apt,7,5,5,5,4.86,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
798919804842974983,479582746,Vadhana,Entire home/apt,3,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
944589420017254903,527619664,Khlong Toei,Entire home/apt,3,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
753527337445299338,67213699,Huai Khwang,Private room,6,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
932222427731315040,513573243,Khlong Toei,Private room,7,5,4.86,4.86,4.86,4.86,4.57,Excellence,Excellence,Excellence,Excellence,Excellence
921385303855081096,52161947,Khlong Toei,Entire home/apt,3,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
831775113862489470,502096685,Khlong Toei,Entire home/apt,4,5,5,4.75,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
27237298,378180502,Khlong Toei,Hotel room,3,5,5,5,5,4.5,5,Excellence,Excellence,Excellence,Excellence,Excellence
823557505671418619,172820753,Phra Khanong,Entire home/apt,3,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
944635843042077832,527619664,Khlong Toei,Entire home/apt,4,5,5,5,5,5,4.5,Excellence,Excellence,Excellence,Excellence,Excellence
851348472145596995,506075785,Bang Kapi,Entire home/apt,3,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
844015789148824229,52231485,Huai Khwang,Entire home/apt,3,5,5,5,5,5,4.67,Excellence,Excellence,Excellence,Excellence,Excellence
41657080,297309082,Phra Khanong,Entire home/apt,4,5,5,4.75,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
844077164609018584,52231485,Huai Khwang,Entire home/apt,2,5,4.5,5,4.5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
943774158213439212,527619664,Khlong Toei,Entire home/apt,6,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
575833193163724252,447626756,Bang Sue,Entire home/apt,5,5,5,4,5,5,5,Excellence,Excellence,Good,Excellence,Excellence
691676086728681302,473936779,Phra Nakhon,Shared room,2,5,5,4.5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
760727957982772821,18699637,Ratchathewi,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
742460987940893576,40262107,Ratchathewi,Private room,17,5,4.94,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
43684118,15450556,Phra Khanong,Entire home/apt,5,5,5,4.6,4.8,4.8,4.6,Excellence,Excellence,Excellence,Excellence,Excellence
769989316906656685,51374673,Chatu Chak,Entire home/apt,7,5,5,5,5,4.86,4.57,Excellence,Excellence,Excellence,Excellence,Excellence
735251817177288443,402093105,Khlong Toei,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
943256017354194112,527787720,Lat Krabang,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
943201095314622897,491376783,Bang Sue,Entire home/apt,2,5,5,5,5,5,4.5,Excellence,Excellence,Excellence,Excellence,Excellence
40646823,310142676,Huai Khwang,Entire home/apt,14,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
809726985268649438,493324087,Khlong Toei,Entire home/apt,10,5,4.9,4.8,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
722039727977197287,434168399,Vadhana,Entire home/apt,5,5,5,5,4.8,5,4.4,Excellence,Excellence,Excellence,Excellence,Good
24067487,181212010,Khlong Toei,Entire home/apt,8,5,4.88,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
750442719414059459,458715536,Vadhana,Entire home/apt,5,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
862100651335979426,227771817,Huai Khwang,Entire home/apt,4,5,5,5,5,4.75,4.75,Excellence,Excellence,Excellence,Excellence,Excellence
704662040156973460,52134819,Khlong Toei,Entire home/apt,3,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
21045135,68154488,Bang Rak,Private room,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
716814433290447845,461296730,Vadhana,Entire home/apt,9,5,5,4.89,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
941197858419912982,525238629,Phra Khanong,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
51031012,161917978,Dusit,Private room,2,5,5,4.5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
14417605,55539330,Phra Khanong,Private room,7,5,4.86,4.86,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
926650286320688411,514493045,Phra Khanong,Entire home/apt,7,5,5,4.71,4.57,4.86,5,Excellence,Excellence,Excellence,Excellence,Excellence
24301898,183329992,Bangkok Noi,Private room,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
28749687,89252726,Khlong Toei,Private room,2,5,5,5,4.5,5,4.5,Excellence,Excellence,Excellence,Excellence,Excellence
938918881297370233,510890751,Khlong Toei,Entire home/apt,6,5,4.83,5,5,5,4.67,Excellence,Excellence,Excellence,Excellence,Excellence
28138188,65580784,Thon buri,Entire home/apt,5,5,5,5,4.8,5,4.8,Excellence,Excellence,Excellence,Excellence,Excellence
31685811,237591353,Bang Phlat,Entire home/apt,4,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
22645841,4852890,Vadhana,Entire home/apt,3,5,5,4.67,4.67,5,4.67,Excellence,Excellence,Excellence,Excellence,Excellence
766100845891751719,447626756,Bang Sue,Entire home/apt,3,5,5,4.67,5,5,4.67,Excellence,Excellence,Excellence,Excellence,Excellence
766338732841140471,311909791,Chatu Chak,Private room,22,5,4.95,4.91,5,4.91,4.45,Excellence,Excellence,Excellence,Excellence,Good
33932422,64766569,Vadhana,Private room,5,5,5,4.8,5,5,4.6,Excellence,Excellence,Excellence,Excellence,Excellence
21809484,157714185,Bangkok Noi,Private room,2,5,5,5,5,5,4,Excellence,Excellence,Excellence,Excellence,Good
714914443639015239,463646362,Lat Krabang,Private room,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
53101717,424936520,Wang Thong Lang,Private room,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
822962231219364581,38042352,Vadhana,Private room,3,5,4.33,4.67,4.67,4.67,4.67,Excellence,Good,Excellence,Excellence,Excellence
569975602769092887,40262107,Phra Khanong,Entire home/apt,7,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
686685352918051428,51374673,Chatu Chak,Private room,5,5,5,5,5,5,4.8,Excellence,Excellence,Excellence,Excellence,Excellence
30352122,147470479,Phra Nakhon,Private room,6,5,5,4.83,4.83,4.83,4.83,Excellence,Excellence,Excellence,Excellence,Excellence
31405143,64995250,Khlong Toei,Entire home/apt,9,5,5,4.89,5,5,4.89,Excellence,Excellence,Excellence,Excellence,Excellence
20867123,149679142,Vadhana,Entire home/apt,14,5,4.86,5,5,5,4.71,Excellence,Excellence,Excellence,Excellence,Excellence
6984014,35960571,Khlong Toei,Entire home/apt,9,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
944529932845157447,368646484,Khlong Toei,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
849679242100851521,215327582,Vadhana,Entire home/apt,7,5,5,4.86,5,5,4.86,Excellence,Excellence,Excellence,Excellence,Excellence
888973092423647355,506075785,Khlong Toei,Entire home/apt,3,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
912242153027328115,507873834,Phra Nakhon,Private room,6,5,5,4.83,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
904126316105541438,18433841,Huai Khwang,Entire home/apt,7,5,5,5,5,5,4.86,Excellence,Excellence,Excellence,Excellence,Excellence
980845955592722825,47112197,Vadhana,Entire home/apt,2,5,4.5,5,4.5,5,4.5,Excellence,Excellence,Excellence,Excellence,Excellence
1963939,10146514,Ratchathewi,Private room,3,5,4.67,4.67,5,4.67,5,Excellence,Excellence,Excellence,Excellence,Excellence
787996708278230092,275188192,Ratchathewi,Entire home/apt,2,5,4.5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
43173562,342783799,Khlong Toei,Private room,3,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
778494115881566855,316738753,Huai Khwang,Entire home/apt,8,5,4.75,4.88,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
776380149565293195,17416570,Huai Khwang,Entire home/apt,7,5,5,5,4.57,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
930824946482913546,512617006,Khlong Toei,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
735254049415872118,402093105,Khlong Toei,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
798215037820944813,251620538,Khlong Toei,Entire home/apt,10,5,5,4.9,5,5,4.7,Excellence,Excellence,Excellence,Excellence,Excellence
928216041508584568,513573243,Khlong Toei,Private room,11,5,4.91,5,4.91,5,4.91,Excellence,Excellence,Excellence,Excellence,Excellence
912240044342389861,507873834,Phra Nakhon,Private room,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
41924212,305647942,Samphanthawong,Entire home/apt,6,5,5,5,4.83,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
47804803,210574,Khlong Toei,Entire home/apt,11,5,5,5,5,5,4.82,Excellence,Excellence,Excellence,Excellence,Excellence
925321888115271574,27721148,Khlong Toei,Entire home/apt,9,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
14156655,18951509,Khlong Toei,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
885810447203084803,56770105,Khlong Toei,Entire home/apt,11,5,5,4.91,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
964133116819989016,52161947,Khlong Toei,Entire home/apt,3,5,4.67,5,4.67,5,4.67,Excellence,Excellence,Excellence,Excellence,Excellence
23048195,140752742,Huai Khwang,Entire home/apt,3,5,5,4.67,5,5,4.67,Excellence,Excellence,Excellence,Excellence,Excellence
45774284,20515849,Din Daeng,Entire home/apt,14,5,5,5,5,5,4.93,Excellence,Excellence,Excellence,Excellence,Excellence
886167119478201158,513573243,Khlong Toei,Private room,7,5,5,4.86,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
771290370743518281,21393261,Sathon,Entire home/apt,6,5,5,5,5,5,4.17,Excellence,Excellence,Excellence,Excellence,Good
943448101794641538,741947,Vadhana,Entire home/apt,5,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
938195875296352567,510890751,Khlong Toei,Entire home/apt,5,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
527553,2592798,Chatu Chak,Entire home/apt,24,5,4.95,5,5,5,4.41,Excellence,Excellence,Excellence,Excellence,Good
960039391362883987,22939322,Yan na wa,Entire home/apt,2,5,5,5,5,5,4.5,Excellence,Excellence,Excellence,Excellence,Excellence
912086012208911051,142110076,Phra Khanong,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
731609444532377918,20133201,Ratchathewi,Entire home/apt,3,5,5,5,5,5,4.67,Excellence,Excellence,Excellence,Excellence,Excellence
797123130043972653,402093105,Khlong San,Entire home/apt,11,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
894706645393571535,510806175,Huai Khwang,Entire home/apt,4,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
19893980,140156246,Phra Khanong,Entire home/apt,5,5,4.8,5,5,5,4.6,Excellence,Excellence,Excellence,Excellence,Excellence
855582081534898350,487786532,Vadhana,Private room,3,5,5,5,4.67,4.67,5,Excellence,Excellence,Excellence,Excellence,Excellence
595456329303583080,21393261,Sathon,Entire home/apt,2,5,5,4.5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
921696617815599453,504092494,Vadhana,Entire home/apt,3,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
36010848,21393261,Sathon,Entire home/apt,4,5,5,5,5,5,4.75,Excellence,Excellence,Excellence,Excellence,Excellence
33037687,165988847,Ratchathewi,Entire home/apt,4,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
938249497527154218,510890751,Khlong Toei,Entire home/apt,4,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
949691440191493512,529422680,Khlong Toei,Entire home/apt,5,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
52376263,423948156,Khlong Toei,Private room,3,5,5,4.67,4.67,4.67,5,Excellence,Excellence,Excellence,Excellence,Excellence
856998943073880532,507428126,Vadhana,Private room,3,5,5,4.67,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
912875135712046684,7275518,Sathon,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
28877331,164560603,Din Daeng,Entire home/apt,2,5,5,4,5,5,4,Excellence,Excellence,Good,Excellence,Good
695316185642110926,473936779,Phra Nakhon,Shared room,3,5,5,4.67,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
563635143824167882,131270916,Huai Khwang,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
895899903251235479,120880881,Ratchathewi,Entire home/apt,4,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
30827047,46219252,Huai Khwang,Entire home/apt,4,5,5,4.75,5,5,4.5,Excellence,Excellence,Excellence,Excellence,Excellence
790144017471486864,19266319,Vadhana,Entire home/apt,8,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
795345179920280759,53239676,Saphan Sung,Entire home/apt,2,5,5,5,4.5,5,4.5,Excellence,Excellence,Excellence,Excellence,Excellence
844072776544291719,240603715,Suanluang,Private room,2,5,5,5,5,5,4,Excellence,Excellence,Excellence,Excellence,Good
16976265,100767680,Bang Rak,Private room,5,5,4.4,5,5,5,4.8,Excellence,Good,Excellence,Excellence,Excellence
32437252,190184541,Bang Sue,Entire home/apt,3,5,5,5,5,5,4.33,Excellence,Excellence,Excellence,Excellence,Good
844046814729446219,446996578,Vadhana,Entire home/apt,5,5,5,4.2,5,5,5,Excellence,Excellence,Good,Excellence,Excellence
25548273,6906718,Phra Khanong,Entire home/apt,3,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
743233629150672059,344327171,Huai Khwang,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
960596620765250472,504092494,Vadhana,Entire home/apt,5,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
850819196727796797,506075785,Bang Kapi,Entire home/apt,3,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
933726757859633898,487618699,Khlong Toei,Entire home/apt,4,5,5,4.25,5,5,4.75,Excellence,Excellence,Good,Excellence,Excellence
33182328,249828032,Phra Khanong,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
54283169,270215556,Din Daeng,Entire home/apt,3,5,5,5,5,5,4.67,Excellence,Excellence,Excellence,Excellence,Excellence
9886497,6906718,Phra Khanong,Private room,17,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
37765444,14391623,Phra Nakhon,Hotel room,4,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
46571196,58667045,Chatu Chak,Private room,4,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
798545369172533468,402093105,Bang Kapi,Entire home/apt,2,5,5,5,5,5,4,Excellence,Excellence,Excellence,Excellence,Good
954275812207746094,527619664,Khlong Toei,Private room,5,5,5,5,5,5,4.8,Excellence,Excellence,Excellence,Excellence,Excellence
620558713377047106,21393261,Sathon,Entire home/apt,7,5,5,5,4.86,4.86,4.57,Excellence,Excellence,Excellence,Excellence,Excellence
839473030094131200,503768471,Bang Sue,Private room,3,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
767066921721960080,52161947,Khlong Toei,Entire home/apt,2,5,5,5,5,5,4.5,Excellence,Excellence,Excellence,Excellence,Excellence
33325337,231391633,Khlong Toei,Entire home/apt,2,5,5,5,5,5,4,Excellence,Excellence,Excellence,Excellence,Good
937475924033967893,510890751,Khlong Toei,Entire home/apt,11,5,5,4.91,5,5,4.91,Excellence,Excellence,Excellence,Excellence,Excellence
28724504,89252726,Khlong Toei,Shared room,2,5,4.5,4.5,4,4.5,5,Excellence,Excellence,Excellence,Excellence,Excellence
43419644,267746594,Khlong Toei,Entire home/apt,13,5,5,5,5,5,4.92,Excellence,Excellence,Excellence,Excellence,Excellence
52518773,424936520,Huai Khwang,Private room,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
831082131544890492,172820753,Ratchathewi,Entire home/apt,3,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
698445215661969646,234600442,Thon buri,Entire home/apt,5,5,5,4.8,4.8,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
795384449650668450,104039687,Ratchathewi,Entire home/apt,4,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
911451905739344354,506075785,Khlong Toei,Entire home/apt,5,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
31285575,112350227,Lat Krabang,Private room,2,5,5,5,5,5,4,Excellence,Excellence,Excellence,Excellence,Good
877512606426839329,461296730,Huai Khwang,Entire home/apt,3,5,5,4.67,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
37760043,21393261,Sathon,Entire home/apt,2,5,5,5,5,5,4.5,Excellence,Excellence,Excellence,Excellence,Excellence
699684398913488515,473454250,Parthum Wan,Entire home/apt,3,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
21045103,68154488,Bang Rak,Private room,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
681403573989271929,38041242,Phasi Charoen,Entire home/apt,4,5,5,4.25,5,5,4.75,Excellence,Excellence,Good,Excellence,Excellence
876045532254145694,511382900,Chatu Chak,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
813298396301077888,19213283,Vadhana,Entire home/apt,21,5,5,4.86,5,5,4.9,Excellence,Excellence,Excellence,Excellence,Excellence
919204453454585128,521348272,Vadhana,Entire home/apt,5,5,4.8,5,4.8,5,4.8,Excellence,Excellence,Excellence,Excellence,Excellence
740471533082095304,221642164,Bang Rak,Entire home/apt,4,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
45994890,342783799,Khlong Toei,Private room,5,5,5,5,5,4.8,5,Excellence,Excellence,Excellence,Excellence,Excellence
